epoch,train_loss,val_loss,boundary_loss,mask_loss,learning_rate
1,0.46862868480868153,0.3738577398988936,,,0.0001
2,0.3784708928365212,0.36764317750930786,,,0.0001
3,0.36935209744162373,0.3562774277395672,,,0.0001
4,0.35190206127507345,0.3454253193404939,,,0.0001
5,0.3157295940758346,0.2902946604622735,,,0.0001
6,0.2887041789370698,0.30119984845320386,,,0.0001
7,0.28244163908741693,0.27745086782508427,,,0.0001
8,0.2672617458677911,0.2540947248538335,,,0.0001
9,0.2641453073396311,0.25078337722354466,,,0.0001
10,0.2605118972140473,0.24417230155732897,,,0.0001
11,0.2533883642066609,0.24875056081347996,,,0.0001
12,0.24232322587208313,0.2261309093899197,,,0.0001
13,0.2251340423698549,0.20895133167505264,,,0.0001
14,0.21591605178334497,0.2078721755080753,,,0.0001
15,0.21118927079361755,0.2046197752157847,,,0.0001
16,0.21264752764980516,0.21346456971433428,,,0.0001
17,0.21095818968175292,0.198740320901076,,,0.0001
18,0.2010786085353269,0.20339486334058973,,,0.0001
19,0.20734538931351204,0.1984136344658004,,,0.0001
20,0.198516625862617,0.1934736669063568,,,0.0001
21,0.20235467527980927,0.19241326881779564,,,0.0001
22,0.1935317154441561,0.19299250758356518,,,0.0001
23,0.1936705123100962,0.18852493498060438,,,0.0001
24,0.19194999656506948,0.1922234586543507,,,0.0001
25,0.18923794594290969,0.19279307540920046,,,0.0001
26,0.19097402914390935,0.18768096797996098,,,0.0001
27,0.1985672969709743,0.19489147596889073,,,0.0001
28,0.19157402072246973,0.19801918748352262,,,0.0001
29,0.18678143707575737,0.18525307377179465,,,0.0001
30,0.18795922263102097,0.1909708637330267,,,0.0001
31,0.18413884647480852,0.18884407563341987,,,0.0001
32,0.18896443638708685,0.191504068672657,,,0.0001
33,0.18317212415980055,0.18000182012716928,,,0.0001
34,0.18265965232601414,0.1865695102347268,,,0.0001
35,0.1801989566196095,0.17842445605330998,,,0.0001
36,0.17837522469170683,0.1930783349606726,,,0.0001
37,0.18164087367522253,0.18650060395399728,,,0.0001
38,0.1777488747974495,0.1869196734494633,,,0.0001
39,0.17879361078723685,0.1802011165353987,,,0.0001
40,0.17800075841414464,0.19486172745625177,,,0.0001
41,0.18079726310906472,0.1780489774213897,,,0.0001
42,0.1688682260838422,0.1849822931819492,,,0.0001
43,0.16899740589516504,0.2011467069387436,,,0.0001
44,0.17099836691246403,0.17760435160663393,,,0.0001
45,0.1641449716377568,0.18336175382137299,,,0.0001
46,0.17345911070897982,0.17904192871517605,,,0.0001
47,0.16883291584717763,0.17930587712261412,,,0.0001
48,0.15928820704484914,0.1861586934990353,,,0.0001
49,0.1596054756022119,0.18245849758386612,,,0.0001
50,0.15751167928630655,0.19729657222827277,,,0.0001
51,0.15399670823440922,0.1986084058880806,,,0.0001
52,0.15969708300643154,0.17919735941621992,,,0.0001
53,0.1512258438901468,0.18353930198483998,,,0.0001
54,0.14648536805595672,0.18457814968294567,,,0.0001
55,0.1491208964741075,0.19032538268301222,,,0.0001
56,0.14286766627005168,0.18652155747016272,,,0.0001
57,0.14306774803183295,0.19052082548538843,,,0.0001
58,0.14108955685968522,0.1880231491393513,,,0.0001
59,0.13696035355716557,0.19030784484412935,,,0.0001
60,0.14095663869535768,0.19079226503769556,,,0.0001
61,0.14755025428610963,0.190339841776424,,,0.0001
62,0.13835913746000886,0.19142460160785252,,,0.0001
63,0.12999995159251349,0.19447879244883856,,,0.0001
64,0.1287643303731819,0.19562657425800958,,,0.0001
65,0.1250679637124012,0.20005602224005592,,,0.0001
66,0.12673067891752565,0.19320092681381437,,,0.0001
67,0.12176079844886606,0.19511374086141586,,,0.0001
68,0.12149721258259438,0.20044170733955172,,,0.0001
69,0.1270917859170344,0.19382849004533556,,,0.0001
70,0.11783626491760278,0.19837098899814817,,,0.0001
71,0.11827693521589427,0.19804883086019093,,,0.0001
72,0.11286991476625591,0.204571304221948,,,0.0001
73,0.11373211414395988,0.2082689313424958,,,0.0001
74,0.11486366342801552,0.2024057846930292,,,0.0001
75,0.11168326389092903,0.2016736161377695,,,0.0001
76,0.10751966261244439,0.21106409695413378,,,0.0001
77,0.12061694893357042,0.20115677018960318,,,0.0001
78,0.11525493390954934,0.20975318302710852,,,0.0001
79,0.10769934226553161,0.2009840135773023,,,0.0001
80,0.10331479518057464,0.2089890663822492,,,0.0001
81,0.10200861778545689,0.21720009048779806,,,0.0001
82,0.10182855225035123,0.21118571526474422,,,0.0001
83,0.09918544509194115,0.21427070101102194,,,0.0001
84,0.09466339183318151,0.21995114121172163,,,0.0001
85,0.09503360170048553,0.2149152308702469,,,0.0001
86,0.0996552768659282,0.19499238166544172,,,0.0001
87,0.09848979870220284,0.20972464233636856,,,0.0001
88,0.09375522735637504,0.22052860094441307,,,0.0001
89,0.09161394244277632,0.22125343398915398,,,0.0001
90,0.09166211750987288,0.2158617286218537,,,0.0001
91,0.09079307627368283,0.23140052788787419,,,0.0001
92,0.09527571262283759,0.21382545348670748,,,0.0001
93,0.0853737425784786,0.21974913941489327,,,0.0001
94,0.08512584482888122,0.22537951916456223,,,0.0001
95,0.0814219732079413,0.23877381285031637,,,0.0001
96,0.07822138104926456,0.23238314357068804,,,0.0001
97,0.08738157617581355,0.2117866145239936,,,0.0001
98,0.09273288186107363,0.22173335899909338,,,0.0001
99,0.0825026368649749,0.23724190973573261,,,0.0001
100,0.07661523505464776,0.23094982902208963,,,0.0001
