epoch,train_loss,val_loss,boundary_loss,mask_loss,learning_rate
1,0.6070066334058841,0.534715072466777,0.4801570692887673,0.5710870428727224,0.0001
2,0.5239482101052999,0.5178425908088684,0.43806869708574736,0.5710251537653116,0.0001
3,0.47917543003956475,0.4508952280649772,0.42626785888121677,0.4673134455314049,0.0001
4,0.449051125595967,0.4305453896522522,0.359497443987773,0.47791065734166366,0.0001
5,0.4170598408828179,0.41479148199925053,0.3336679603044803,0.4688737965547122,0.0001
6,0.3962806488076846,0.42158695596915025,0.30840515517271483,0.49704146729065823,0.0001
7,0.376267825315396,0.3627755848261026,0.2917877785288371,0.41010076380692995,0.0001
8,0.3573690474033356,0.3830283605135404,0.27374540040126216,0.4558836416556285,0.0001
9,0.3444868311906854,0.33222060134777653,0.2596222231021294,0.3806195047039252,0.0001
10,0.3357930703709523,0.36905895058925337,0.26396718735878283,0.4391201058259377,0.0001
11,0.3263420969247818,0.351389732498389,0.25263917446136475,0.4172234179881903,0.0001
12,0.3120163793986042,0.33288826850744396,0.28204836868322813,0.366781517290152,0.0001
13,0.3083771213889122,0.3763612680710279,0.24638259066985205,0.46301369827527267,0.0001
14,0.3079899882897735,0.3290283869092281,0.23478760971472815,0.3918555568044002,0.0001
15,0.2999597347031037,0.2956265193911699,0.22906140696543914,0.3400032428594736,0.0001
16,0.29194370893140636,0.35891442516675365,0.23651410524661726,0.4405146229725618,0.0001
17,0.285015324379007,0.32623130541581374,0.22941673833590287,0.3907743337062689,0.0001
18,0.28598546522359053,0.43464984802099377,0.23231118487624022,0.56954225897789,0.0001
19,0.2828314365198215,0.29020383151677936,0.22648389608814165,0.33268377070243543,0.0001
20,0.277601002342999,0.31929960273779356,0.22510724428754586,0.38209448984036076,0.0001
21,0.27533462836096684,0.30646402274186796,0.22510183487947172,0.3607054650783539,0.0001
22,0.2658093608915806,0.28748751947512996,0.22081037754049668,0.33193893214830983,0.0001
23,0.26082734695325294,0.3380792788588084,0.22850194630714563,0.41113081803688634,0.0001
24,0.26125165931880473,0.32009105384349823,0.22265740827872202,0.385046800168661,0.0001
25,0.2768961776047945,0.3458298702652638,0.2315522013948514,0.42201496202212113,0.0001
26,0.2749291447922587,0.3145700693130493,0.22636438333071196,0.37337384258325285,0.0001
27,0.26811836181829374,0.2968726696876379,0.2222451249567362,0.34662435203790665,0.0001
28,0.2560718124732375,0.2967039891160451,0.2196482586172911,0.348074462551337,0.0001
29,0.2517029692729314,0.31674212790452516,0.22291698020238143,0.3792922032567171,0.0001
30,0.24854131732136012,0.3006230231661063,0.22150452435016632,0.35336867490640056,0.0001
31,0.2444300964474678,0.2980198418864837,0.21864407738813987,0.3509369996877817,0.0001
32,0.24475778775910537,0.2984006101122269,0.21760323013250643,0.35226551729899186,0.0001
33,0.2430105629687508,0.29008346452162814,0.21757675506747687,0.33842125363074815,0.0001
34,0.25194799024611714,0.2932226245219891,0.2212022809455028,0.3412361672291389,0.0001
35,0.23941049771383405,0.2960912682689153,0.21875905704039794,0.3476460576057434,0.0001
36,0.23746464680880308,0.3171635430592757,0.22190472913476136,0.3806694018153044,0.0001
37,0.23555131163448095,0.2781488752135864,0.21491427031847146,0.32030525975502455,0.0001
38,0.23522763885557652,0.34513150728665865,0.2245321712241723,0.42553104574863726,0.0001
39,0.23419258302698534,0.293921801333244,0.22271580105790725,0.3413924500346184,0.0001
40,0.23849166954557102,0.32568974735645145,0.2215926033946184,0.39508782441799456,0.0001
41,0.23591591740647952,0.27930606500460553,0.21642338369901365,0.3212278330555329,0.0001
42,0.22905200341095527,0.29921855605565584,0.2163022982959564,0.3544960463276276,0.0001
43,0.2237258149931828,0.27913826589400953,0.21613415101399788,0.32114099309994626,0.0001
44,0.2238861558958888,0.3159602949252495,0.22162450592105204,0.3788507953286171,0.0001
45,0.2215800428763032,0.3046540285532291,0.22081534564495087,0.360546466249686,0.0001
46,0.22029312392696737,0.380125815478655,0.22944931800548846,0.4805767902961144,0.0001
47,0.2200213819121321,0.29521544908101743,0.21754668767635638,0.3469946011900902,0.0001
48,0.23049107603728772,0.29589384221113646,0.21815327440316862,0.3477208728973682,0.0001
49,0.22928438161810238,0.28729445945758086,0.21456127470502487,0.33578323458249754,0.0001
50,0.217767152749002,0.30991143389390063,0.22180782774320015,0.36864714840283763,0.0001
51,0.21398285863300165,0.3014838523589648,0.21773549885703966,0.3573160698780647,0.0001
52,0.21184726972132922,0.2821555802455315,0.2144212224162542,0.32731180179577607,0.0001
53,0.20960243713731566,0.3012323035643651,0.21504727493111903,0.3586889637204317,0.0001
54,0.20723890544225773,0.28925128051867854,0.21671672365986383,0.3376076427789835,0.0001
55,0.20553772331525882,0.27929767163900227,0.2125161952124192,0.32381863777454084,0.0001
56,0.207813876401633,0.2985892995045735,0.21620355833035249,0.35351310956936616,0.0001
57,0.20854399430875978,0.2881237411728272,0.21579953684256628,0.3363398594351915,0.0001
58,0.20588658312335611,0.27977799566892475,0.21239871417100614,0.32469750482302445,0.0001
59,0.20185305330281456,0.33197705562298113,0.22411226452543184,0.40388689877895206,0.0001
60,0.2022616980286936,0.302182358617966,0.21600554510951042,0.3596335540597255,0.0001
61,0.1974069091491401,0.29091053341443723,0.21570255836615196,0.3410491685454662,0.0001
62,0.19550636069228253,0.27764998892178905,0.21169125804534325,0.32162245878806484,0.0001
63,0.19569108622769515,0.29583202531704533,0.21984208203279054,0.34649197126810366,0.0001
64,0.19414850305765868,0.31924100621388507,0.2206013546540187,0.38500075672681516,0.0001
65,0.19456304370736083,0.29158767656638074,0.21589748102885026,0.34204778648339784,0.0001
66,0.1914884526282549,0.294961212346187,0.2168389750787845,0.3470426866641411,0.0001
67,0.18886524522677064,0.2807958550178088,0.21061138665446869,0.3275854845459645,0.0001
68,0.1893751726175348,0.27649426689514744,0.2138024574288955,0.31828878877254635,0.0001
69,0.1873926746658981,0.2889575448173743,0.21676582384567994,0.33708534160485637,0.0001
70,0.19290449808662136,0.3030604811815115,0.21104891540912482,0.3644015078361218,0.0001
71,0.19926590695977212,0.33152563869953156,0.2253922470487081,0.402281210399591,0.0001
72,0.19164918350676696,0.27661010221793103,0.21021501118173966,0.3208734828692216,0.0001
73,0.18230627222607534,0.281894024174947,0.21235379662651283,0.32825416097274196,0.0001
74,0.18067478351294994,0.29075461568740696,0.21395513673241323,0.3419542553333136,0.0001
75,0.17734584178154666,0.27669487721644914,0.21147701946588662,0.32017343376691526,0.0001
76,0.17558360993862152,0.28286418089499843,0.2118806056678295,0.33018655387254864,0.0001
77,0.17473099598040184,0.2827184698902644,0.21164120389864996,0.330103293634378,0.0001
78,0.1734804954069356,0.27893205330922055,0.2126208721445157,0.32313949786699736,0.0001
79,0.17239982138077417,0.2970783074314778,0.21611538128210947,0.3510535697524364,0.0001
80,0.1721682283716897,0.27942290844825596,0.21186159980984834,0.32446376291605145,0.0001
81,0.17260046983137728,0.2783195829162231,0.21428246051073074,0.32101097989540833,0.0001
82,0.16950400102262694,0.27564610770115483,0.21047319242587456,0.31909470374767596,0.0001
83,0.16807455954452355,0.2761178927925917,0.2137346284893843,0.3177067150290196,0.0001
84,0.16652207026878993,0.27789292541834026,0.21338081273895043,0.3209009812428401,0.0001
85,0.1653532549428443,0.2752305039992699,0.2134800381385363,0.31639746920420575,0.0001
86,0.16475190458198388,0.2872815877199173,0.21875947226698583,0.33296298407591307,0.0001
87,0.1615802370943129,0.29425857273431927,0.22107253567530558,0.3430492482506312,0.0001
88,0.16044052833070357,0.2844105907357656,0.2152716170709867,0.330503221314687,0.0001
89,0.16018571509048343,0.30262769701389164,0.22100098689015096,0.3570454842769183,0.0001
90,0.1580058799125254,0.3017477673979906,0.22111381418429887,0.3555037190134709,0.0001
91,0.15693169028187792,0.29157036313643825,0.21967208614716163,0.33950253117543,0.0001
92,0.15573959965258838,0.28947465924116283,0.21573181335742658,0.33863653815709627,0.0001
93,0.15472973122571906,0.2901390183430452,0.21746886578889993,0.3385857664621793,0.0001
94,0.1526992563934376,0.2982774938528354,0.2264731741295411,0.34614702543387044,0.0001
95,0.1516635813129445,0.28675373987509656,0.22448822282827818,0.32826407024493587,0.0001
96,0.14996028183959426,0.29898977738160354,0.22312664613127708,0.34956518331399333,0.0001
97,0.1485805359048148,0.29037886284864867,0.21984060710439315,0.337404354260518,0.0001
98,0.14815418822690846,0.281179982309158,0.2192664026067807,0.3224556864454196,0.0001
99,0.14639874290054042,0.2907851355580183,0.22199303943377274,0.33664652017446667,0.0001
100,0.14441516750181715,0.28597206049240553,0.21862190016187155,0.33087214598288905,0.0001
