epoch,train_loss,val_loss,boundary_loss,mask_loss,learning_rate
1,0.747560735102053,0.873569130897522,0.7353062629699707,0.9657443364461263,0.0001
2,0.7000699815926729,0.7768857876459757,0.6025635004043579,0.8931006193161011,0.0001
3,0.6697855989138285,0.7238976160685221,0.5298051834106445,0.8532925049463908,0.0001
4,0.6493778074229205,0.6867566506067911,0.5120497941970825,0.8032278617223104,0.0001
5,0.64324583168383,0.6741952697436014,0.5086931387583414,0.78452996412913,0.0001
6,0.6296610986744916,0.6829965313275655,0.4817870457967122,0.8171361287434896,0.0001
7,0.6229798330201043,0.6446275512377421,0.48378704984982807,0.7518545389175415,0.0001
8,0.6109083162413703,0.6615256071090698,0.4541005790233612,0.799808919429779,0.0001
9,0.6044858230484856,0.6525593996047974,0.45850683252016705,0.781927744547526,0.0001
10,0.5891794474036606,0.6341896851857504,0.43992024660110474,0.7637026111284891,0.0001
11,0.5850428718107717,0.6074509620666504,0.43978284796079,0.7192296783129374,0.0001
12,0.578157279226515,0.6287419398625692,0.4363515277703603,0.7570021748542786,0.0001
13,0.5684441813716182,0.6284644802411398,0.4258007804552714,0.7635735869407654,0.0001
14,0.5670959574204905,0.5984791914621989,0.41315801938374835,0.7220265666643778,0.0001
15,0.5583268503348032,0.5942304333051046,0.40342387557029724,0.7214347322781881,0.0001
16,0.5443729162216187,0.5971598625183105,0.4127410352230072,0.7201057076454163,0.0001
17,0.5524488389492035,0.6002483566602071,0.4039571285247803,0.7311091423034668,0.0001
18,0.540656586488088,0.5913692116737366,0.39707212646802265,0.7209005355834961,0.0001
19,0.5262922997827884,0.5736098488171896,0.3827390869458516,0.7008569836616516,0.0001
20,0.5218083659807841,0.5677094459533691,0.37577879428863525,0.6956631739934286,0.0001
21,0.5146360198656718,0.5789852738380432,0.36759911974271137,0.7199093302090963,0.0001
22,0.5193779722408012,0.566144069035848,0.35654472311337787,0.7058769265810648,0.0001
23,0.513498561249839,0.5708163777987162,0.3521663049856822,0.7165830334027609,0.0001
24,0.5114556076350035,0.5740508437156677,0.34847349921862286,0.7244357069333395,0.0001
25,0.4972991976473067,0.5561433434486389,0.34785859783490497,0.6949998140335083,0.0001
26,0.4952271050877041,0.5283355315526327,0.33259912331899005,0.6588264306386312,0.0001
27,0.4919602859903265,0.5477968255678812,0.32781275113423664,0.6944528420766195,0.0001
28,0.4795016955446314,0.532334715127945,0.3119187255700429,0.6792786916097006,0.0001
29,0.4882791892245964,0.5390753050645193,0.3142563800017039,0.6889545520146688,0.0001
30,0.46155047195929066,0.5301359295845032,0.3259151577949524,0.6662830511728922,0.0001
31,0.4623773142143532,0.5284333427747091,0.3116051256656647,0.6729854544003805,0.0001
32,0.4511512319246928,0.5185784896214803,0.30850937962532043,0.658624549706777,0.0001
33,0.4580622745884789,0.5391109188397726,0.31518809994061786,0.6883927583694458,0.0001
34,0.44584571101047377,0.49700336654980976,0.2900138596693675,0.6349963148434957,0.0001
35,0.4457869220663,0.5267178118228912,0.29619355003039044,0.6804006099700928,0.0001
36,0.4434419771035512,0.5282788475354513,0.3050285379091899,0.677112360795339,0.0001
37,0.4409690267509884,0.518998404343923,0.2794060905774434,0.6787265737851461,0.0001
38,0.42492142761195145,0.5150805711746216,0.2818086842695872,0.6705951491991679,0.0001
39,0.4245313284573732,0.5178723732630411,0.2748185694217682,0.6799082159996033,0.0001
40,0.4118205927036427,0.48450042804082233,0.2605629066626231,0.6337921023368835,0.0001
41,0.41504831998436537,0.5008458197116852,0.26313509543736774,0.6593196193377177,0.0001
42,0.4091602994336022,0.512903889020284,0.24949707090854645,0.6885083913803101,0.0001
43,0.4076928441171293,0.5093564589818319,0.27327261368433636,0.666745662689209,0.0001
44,0.39851715719258346,0.5090542038281759,0.25705933570861816,0.6770507494608561,0.0001
45,0.3893285040502195,0.4970615605513255,0.23817363381385803,0.6696534752845764,0.0001
46,0.3856482009092967,0.5029717981815338,0.25479217370351154,0.6684248646100363,0.0001
47,0.3844508307951468,0.49385887384414673,0.2490030179421107,0.6570960879325867,0.0001
48,0.3707074291176266,0.5066955983638763,0.23231498897075653,0.6896159847577413,0.0001
49,0.3640268356711776,0.49635634819666546,0.2258249670267105,0.6767105658849081,0.0001
50,0.35718463637210707,0.4967855016390483,0.22372388343016306,0.6788265506426493,0.0001
51,0.3530332832424729,0.4904812177022298,0.23448867599169412,0.6611428658167521,0.0001
52,0.3405177659458584,0.5015131930510203,0.22832510868708292,0.6836385528246561,0.0001
53,0.3472857618773425,0.4941876232624054,0.22849255303541818,0.6713176767031351,0.0001
54,0.3346881722962415,0.4941359758377075,0.21105516950289407,0.6828564802805582,0.0001
55,0.34241417712635464,0.49096132318178815,0.20550437271595,0.6812659502029419,0.0001
56,0.3377626262329243,0.5019004841645559,0.194284458955129,0.7069778045018514,0.0001
57,0.3264115298235858,0.4854098657766978,0.20151420931021372,0.674673597017924,0.0001
58,0.3156899059260333,0.5000473459561666,0.20955983301003775,0.693705677986145,0.0001
59,0.31497920000994645,0.5046967168649038,0.20172158380349478,0.7066801389058431,0.0001
60,0.3017667940369359,0.5007474422454834,0.20013696451981863,0.701154371102651,0.0001
61,0.2998252919426671,0.49166656533877057,0.18900302549203238,0.6934422651926676,0.0001
62,0.30101934296113475,0.4997815688451131,0.19564722975095114,0.7025377949078878,0.0001
63,0.2958297591518473,0.5183437665303549,0.20601112643877664,0.7265655001004537,0.0001
64,0.28595577732280447,0.5024863282839457,0.20020625491937002,0.7040063738822937,0.0001
65,0.28919615348180133,0.4964868525664012,0.18579859038194022,0.7036123077074686,0.0001
66,0.2849311160820502,0.489840030670166,0.18113196889559427,0.6956453522046407,0.0001
67,0.28668444134570936,0.51871058344841,0.1886302133401235,0.7387641469637553,0.0001
68,0.28683961817511805,0.5099424421787262,0.1994266410668691,0.7169529596964518,0.0001
69,0.26870450046327377,0.4950117568174998,0.1822739839553833,0.7035035689671835,0.0001
70,0.261928818292088,0.47947094837824505,0.17704003552595773,0.6810915271441141,0.0001
71,0.2643876870473226,0.4718504051367442,0.17051087816556296,0.6727433999379476,0.0001
