epoch,train_loss,val_loss,boundary_loss,mask_loss,learning_rate
1,0.5702555750807127,0.5520694141204541,,,0.0001
2,0.5164965781072776,0.5166152257185715,,,0.0001
3,0.41257562339305875,0.3705846896538368,,,0.0001
4,0.3812260856231054,0.3597619808637179,,,0.0001
5,0.3654055582980315,0.3559320947298637,,,0.0001
6,0.36002335908512273,0.3931690867130573,,,0.0001
7,0.35594055031736693,0.3654952278504005,,,0.0001
8,0.34571790260573226,0.3508433825694598,,,0.0001
9,0.34253427709142364,0.35207733855797696,,,0.0001
10,0.33872265244523686,0.3302603868337778,,,0.0001
11,0.3301452306409677,0.31215737760066986,,,0.0001
12,0.3236992334326108,0.31125358320199525,,,0.0001
13,0.3192735104511181,0.3119335713294836,,,0.0001
14,0.31704920989771684,0.317551647241299,,,0.0001
15,0.3130011181036631,0.30159744505698866,,,0.0001
16,0.3087926848481099,0.30007676436350894,,,0.0001
17,0.30634938143193724,0.3018058274800961,,,0.0001
18,0.30372731884320575,0.2974103792355611,,,0.0001
19,0.3100862421095371,0.3113756569532248,,,0.0001
20,0.2994931156436602,0.2914467304944992,,,0.0001
21,0.2954147466768821,0.307844897875419,,,0.0001
22,0.291974268356959,0.2958652996099912,,,0.0001
23,0.28544371848305067,0.2889077686346494,,,0.0001
24,0.29125431353847187,0.29718467363944423,,,0.0001
25,0.28109071888029574,0.2892345694395212,,,0.0001
26,0.28199777205785115,0.2901557683944702,,,0.0001
27,0.2756547164171934,0.27711149706290317,,,0.0001
28,0.27058088990549245,0.2967785493685649,,,0.0001
29,0.26836422495543955,0.28017990634991574,,,0.0001
30,0.2772299819936355,0.30049803394537705,,,0.0001
31,0.27689787149429324,0.2790632053063466,,,0.0001
32,0.26260053863128024,0.2698507813306955,,,0.0001
33,0.2600009936839342,0.2845748800497789,,,0.0001
34,0.2546778452893098,0.2623040217619676,,,0.0001
35,0.2544564245889584,0.2967430123916039,,,0.0001
36,0.25267409545679886,0.2773461743043019,,,0.0001
37,0.25178118733068305,0.25879492324132186,,,0.0001
38,0.2520815473049879,0.27272593401945555,,,0.0001
39,0.2602302507807811,0.265656142280652,,,0.0001
40,0.239325612783432,0.2644708832869163,,,0.0001
41,0.23396957628428935,0.2622740681354816,,,0.0001
42,0.22783834685881932,0.2802337488302818,,,0.0001
43,0.22446365455786388,0.27522198741252607,,,0.0001
44,0.22527439792950948,0.26447434379504275,,,0.0001
45,0.21789089267452558,0.27560275678451246,,,0.0001
46,0.22980813930432,0.26091643938651454,,,0.0001
47,0.22614838741719723,0.26985735503526836,,,0.0001
48,0.20780424227317174,0.2920470272119229,,,0.0001
49,0.20507730152457954,0.265216480080898,,,0.0001
50,0.19905462140838306,0.2644963883436643,,,0.0001
51,0.196138278208673,0.27339369173233324,,,0.0001
52,0.1926311295479536,0.2860590242422544,,,0.0001
53,0.19167779547472794,0.27932189175715816,,,0.0001
54,0.18735294851164022,0.2682020698602383,,,0.0001
55,0.1875128662213683,0.27129711096103376,,,0.0001
56,0.18608893491327763,0.28061387974482316,,,0.0001
57,0.18037636186927558,0.27954698296693653,,,0.0001
58,0.17850144108136495,0.28075316777596104,,,0.0001
59,0.17786935282250246,0.2838957286798037,,,0.0001
60,0.1750867589066426,0.27759079062021697,,,0.0001
61,0.1742582187677423,0.2901291067783649,,,0.0001
62,0.17238476232935984,0.27130140134921443,,,0.0001
63,0.1724558170263966,0.2731412866940865,,,0.0001
64,0.1679979031905532,0.26702021750120014,,,0.0001
65,0.16617531112084785,0.2887753087740678,,,0.0001
66,0.16554269461582105,0.289037633400697,,,0.0001
67,0.1652544179931283,0.28332156859911406,,,0.0001
68,0.1649959387878577,0.2702009505950488,,,0.0001
69,0.16115732329587143,0.26972566545009613,,,0.0001
70,0.15953512073804935,0.282511721436794,,,0.0001
71,0.163006496305267,0.27820395277096677,,,0.0001
72,0.1567529320095976,0.2718875820820148,,,0.0001
73,0.15743386677155893,0.2759722024202347,,,0.0001
74,0.15627253018319606,0.27437517276177037,,,0.0001
75,0.15204252985616526,0.2887049890481509,,,0.0001
76,0.15502856882909935,0.27471792010160595,,,0.0001
77,0.15418284498155116,0.2805401866252606,,,0.0001
78,0.15033267363905906,0.2800010202022699,,,0.0001
79,0.1474575540671746,0.2829561015734306,,,0.0001
80,0.1460454589376847,0.27795541515717137,,,0.0001
81,0.14507520608603955,0.2905888374035175,,,0.0001
82,0.1443326893573006,0.28277286428671616,,,0.0001
83,0.14466640520840884,0.2849314155486914,,,0.0001
84,0.14303910961995522,0.28590933634684634,,,0.0001
85,0.14104402891049783,0.2730673368160541,,,0.0001
86,0.14113971572369338,0.27699804535278905,,,0.0001
87,0.1392208292459448,0.2845914593109718,,,0.0001
88,0.13734977518518765,0.2856879566724484,,,0.0001
89,0.13557243266453345,0.2868303541953747,,,0.0001
90,0.1345463873197635,0.28419328652895415,,,0.0001
91,0.13280288570870954,0.29015203508046955,,,0.0001
92,0.13145612558970848,0.28292106091976166,,,0.0001
93,0.1307669756313165,0.3004146275612024,,,0.0001
94,0.13211948753645023,0.2812251207920221,,,0.0001
95,0.1302457941075166,0.28830919013573575,,,0.0001
96,0.12700591379155715,0.2930522641310325,,,0.0001
97,0.13067316909631094,0.2902360340723625,,,0.0001
98,0.1274081272383531,0.3101226263321363,,,0.0001
99,0.12514524242530267,0.2986161479583153,,,0.0001
100,0.12309410544112324,0.2929841669706198,,,0.0001
