epoch,train_loss,val_loss,boundary_loss,mask_loss,learning_rate
1,0.6342449985444546,0.588342730815594,0.5634088745483985,0.5990286675783304,0.0001
2,0.5569216939310233,0.546999073945559,0.5068602722424728,0.5642014214625726,0.0001
3,0.5254162934919199,0.54104810494643,0.5050610945774958,0.5564711116827451,0.0001
4,0.5024655016760031,0.514168056157919,0.47882373287127566,0.5293156229532682,0.0001
5,0.480613985657692,0.46832740994600147,0.4310929821087764,0.48428502220373887,0.0001
6,0.4610408566892147,0.45367761987906235,0.42266385830365694,0.4669692310003134,0.0001
7,0.4416689013441404,0.42686774868231553,0.38926904705854565,0.44298147696715134,0.0001
8,0.4342092901468277,0.42270406163655794,0.3879975240964156,0.43757829987085783,0.0001
9,0.4178231750925382,0.41271376609802246,0.36407500963944656,0.4335589592273419,0.0001
10,0.4020933421949546,0.4016716847052941,0.35712055288828337,0.42076502167261565,0.0001
11,0.3942234454055627,0.4171143884842212,0.34974348086577195,0.44598764181137085,0.0001
12,0.378301731745402,0.38924355461047244,0.3443054969494159,0.40850271399204546,0.0001
13,0.37676382313172024,0.37720319170218247,0.3179659362022693,0.40259058429644656,0.0001
14,0.36413366918762524,0.37032668407146746,0.3055270772713881,0.39809795297109163,0.0001
15,0.3554298718770345,0.36303727672650266,0.29661227189577544,0.3915051336471851,0.0001
16,0.34535395838320254,0.3571851597382472,0.27227731163685137,0.39357423782348633,0.0001
17,0.3423381174604098,0.34464019766220677,0.2748172271710176,0.3745643267264733,0.0001
18,0.33624133716026944,0.34179661594904387,0.2769325455793968,0.3695955047240624,0.0001
19,0.3310696050524712,0.34521098320300764,0.26169613691476673,0.38100306804363543,0.0001
20,0.3207084042330583,0.34812440321995664,0.27998774212140304,0.3773258328437805,0.0001
21,0.31454038731753825,0.3422035460288708,0.26693126215384555,0.3744630870910791,0.0001
22,0.3139266349375248,0.33325168031912583,0.26204274594783783,0.36376979832465833,0.0001
23,0.30858825718363125,0.3224892501647656,0.24871552563630617,0.35410655920322126,0.0001
24,0.3012673108528058,0.3221904199856978,0.24491224609888518,0.3553096376932584,0.0001
25,0.30030658282339573,0.3540108914558704,0.24233381564800555,0.4018725042159741,0.0001
